"SCAC","Trailer ID","Last Location","Last Position Time","Last Event","Last Event Time","Dormant State","Days Dormant","Ext Power","Latitude","Longitude","MSN","Sched Status Report Time","Status Report Interval","Queued Status Report Interval","Emergency Tracking","Reporting Interval","Temp Notification","Low Battery","Depleted Battery","GPS Antenna","Overdue Status","Stale Position","Loaded/Empty","Loaded Time","Cargo Status","Door Status","Aux Status","Trip Status","Monitoring Plan ID","Description","Overrides","Trailer Type","Manufacturer","Model Year","Length","Door Type","Suspension Type","Roof Type","Lift Gate Equipped","Mobile Unit Type","Tractor ID","Tractor SCAC","Connected/Disconnected","Connect Time","Active Geofence","Group Membership","Firmware","Reefer Last Communication Time","Reefer Type","Reefer Model","Enabled for Monitoring","Reefer Mode","Reefer Engine Mode","Reefer Engine State","Reefer Engine Speed","Reefer Operating Status","Reefer Set Point","Reefer Return Temp","Reefer Supply Temp","Reefer Engine Hours","Reefer Battery Voltage","Highest OEM Alarm State","Temp Out-of-Range Alarm","Low Fuel Alarm","Incorrect Set Point Alarm","Reefer OEM Alarm Severity Level","Reefer OEM Alarm Codes"
"BGME","48966","1.07 miles E of Kingsville, TX","01/07/09 19:37:31  EST","UTT Status Report","01/07/09 19:36:57  EST","low","0","no","27.51722","-97.84250","0120133729","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","TSC","2005","48 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48967","7.66 miles NNE of H&P Yard in Jacinto...","01/06/09 13:56:52  EST","UTT Status Report","01/07/09 13:56:12  EST","low","1","no","29.85555","-95.14666","0120152934","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","TSC","2005","48 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48968","At UTX in Laredo, TX","01/08/09 05:55:13  EST","UTT Status Report","01/08/09 05:53:52  EST","low","0","no","27.66000","-99.58472","0120152314","05 am","","01 00:00:00","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","TSC","2005","48 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48969","At UTX in Laredo, TX","01/08/09 05:51:36  EST","UTT Status Report","01/08/09 05:51:17  EST","high","30","no","27.66000","-99.58500","0120197638","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","TSC","2005","48 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","11/21/08 08:30:21  EST","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48970","At Bennett Yard in MCDONOUGH, GA","01/08/09 05:15:23  EST","UTT Status Report","01/08/09 05:15:02  EST","low","1","no","33.41916","-84.18361","0120197389","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","TSC","2005","48 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48971","At UTX in Laredo, TX","01/07/09 17:09:03  EST","UTT Status Report","01/07/09 17:08:34  EST","high","46","no","27.65944","-99.58472","0120131525","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","TSC","2005","48 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48972","5.66 miles N of H&P Yard in Jacinto C...","01/08/09 06:52:32  EST","UTT Status Report","01/08/09 06:52:56  EST","low","0","no","29.83472","-95.21416","0120197726","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","TSC","2005","48 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48973","1.08 miles WNW of Hudson, TX","01/08/09 10:13:56  EST","UTT Status Report","01/08/09 10:13:31  EST","medium","5","no","29.90944","-95.51833","0120122102","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","01/02/09 12:13:19  EST","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48974","At MIL in ROCK ISLAND, IL","01/08/09 02:12:18  EST","UTT Status Report","01/08/09 02:11:43  EST","high","65","no","41.49722","-90.60027","0120133273","05 am","","never","off","","no","medium","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48975","At Bennett Yard in MCDONOUGH, GA","01/07/09 17:00:52  EST","UTT Status Report","01/07/09 17:00:11  EST","low","0","no","33.41944","-84.18416","0120131566","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48976","6.27 miles WSW of Bennett Yard in MCD...","01/07/09 16:23:33  EST","UTT Status Report","01/07/09 16:22:59  EST","low","0","no","33.38583","-84.28861","0120119907","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48977","4.91 miles E of H&P Yard in Jacinto C...","01/07/09 13:34:35  EST","UTT Status Report","01/07/09 13:34:05  EST","low","0","no","29.74305","-95.11694","0120131471","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","11/12/08 20:49:46  EST","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48979","(unknown)","07/12/08 08:52:04  EDT","Chg Trlr Monitoring","09/11/08 16:57:26  EDT","high","180","no","27.45555","-99.56472","0120131434","06 am","","01 00:00:00","off","","no","","","","medium","high","unknown","","unknown","unknown","unknown","unknown","FRT","Freight","no","F","TSC","2005","48 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48980","At RRT in New Boston, TX","01/08/09 09:46:50  EST","UTT Status Report","01/08/09 09:46:16  EST","low","2","no","33.45555","-94.41027","0120131597","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48981","9.69 miles S of North Port Arthur, TX","01/07/09 13:37:10  EST","UTT Status Report","01/07/09 13:36:39  EST","high","50","no","29.76000","-93.90833","0120131347","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48982","At RRT in New Boston, TX","01/08/09 11:37:54  EST","UTT Status Report","01/08/09 11:37:06  EST","high","51","no","33.45583","-94.41027","0120131605","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48983","At Bennett Yard in MCDONOUGH, GA","01/07/09 18:43:32  EST","UTT Status Report","01/07/09 18:42:57  EST","high","16","no","33.41944","-84.18444","0120133734","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48984","At TOK in Tulsa, OK","01/07/09 12:00:22  EST","UTT Status Report","01/08/09 11:59:45  EST","high","10","no","36.17944","-95.78666","0120119905","05 am","","never","off","","no","","","","","medium","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48985","At MIL in ROCK ISLAND, IL","01/07/09 18:06:52  EST","UTT Status Report","01/07/09 18:06:25  EST","medium","5","no","41.49722","-90.60027","0120152883","05 am","","never","off","","no","medium","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48986","At Bennett Yard in MCDONOUGH, GA","01/07/09 13:42:03  EST","UTT Status Report","01/07/09 13:41:27  EST","low","0","no","33.41916","-84.18444","0120131583","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48987","At UTX in Laredo, TX","01/08/09 11:13:59  EST","UTT Status Report","01/08/09 11:13:21  EST","high","61","no","27.65972","-99.58472","0120133728","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48988","At Bennett Yard in MCDONOUGH, GA","01/08/09 10:06:27  EST","UTT Status Report","01/08/09 10:05:48  EST","low","2","no","33.41944","-84.18444","0120133542","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48989","At UTX in Laredo, TX","01/07/09 15:57:28  EST","UTT Status Report","01/07/09 15:56:48  EST","low","1","no","27.66000","-99.58444","0120122086","06 am","","01 00:00:00","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","TSC","2005","48 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48990","At TOK in Tulsa, OK","12/24/08 12:54:58  EST","Battery Needs Charge","12/24/08 12:55:23  EST","high","33","no","36.17916","-95.78555","0120133499","05 am","","never","off","","no","medium","medium","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","TSC","2005","48 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48992","At UTX in Laredo, TX","01/08/09 08:41:07  EST","UTT Status Report","01/08/09 08:40:30  EST","high","36","no","27.65972","-99.58500","0120133183","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48993","1.21 miles WNW of Hudson, TX","01/08/09 10:45:33  EST","UTT Status Report","01/08/09 10:44:50  EST","low","0","no","29.90972","-95.52055","0120197112","05 am","","01 00:00:00","off","","no","","","","","","unknown","","not installed","not installed","not installed","disabled","FRT","Freight","yes","F","TSC","2005","48 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","TE.03.28.00000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48994","6.36 miles WSW of Bennett Yard in MCD...","01/08/09 12:37:27  EST","UTT Status Report","01/08/09 12:36:48  EST","low","2","no","33.38666","-84.29055","0120131346","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48995","6.78 miles WSW of UTX in Laredo, TX","01/08/09 11:25:44  EST","UTT Status Report","01/08/09 11:25:09  EST","low","0","no","27.62222","-99.68916","0120133211","06 am","","01 00:00:00","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","TSC","2005","48 ft","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48996","At UTX in Laredo, TX","01/08/09 01:07:12  EST","UTT Status Report","01/08/09 01:06:36  EST","high","57","no","27.65972","-99.58500","0120133730","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","DA","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48997",".96 miles SE of Sloatsburg, NY","01/07/09 23:59:34  EST","UTT Status Report","01/07/09 23:58:55  EST","high","16","no","41.14416","-74.18055","0120131637","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","12/22/08 13:56:58  EST","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48998","At UTX in Laredo, TX","01/08/09 12:20:30  EST","UTT Status Report","01/08/09 12:19:54  EST","high","30","no","27.65972","-99.58500","0120152649","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"BGME","48999",".98 miles SE of Sloatsburg, NY","01/07/09 19:34:21  EST","UTT Status Report","01/07/09 19:33:47  EST","high","15","no","41.14388","-74.18055","0120119106","05 am","","never","off","","no","","","","","","unknown","","not installed","not installed","not installed","unknown","FRT","Freight","yes","F","","","","unknown","unknown","unknown","unknown","untethered","","","disconnected","12/22/08 23:02:38  EST","no","ungrouped","","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
